Timestamp;Type;ID;Data
183fd3e0db5;1;18fc9cfe;b7006f88c2
183fd3e0db5;1;18fc9ffe;e641586de2
183fd3e0db5;1;18fcb1fe;8b3b2c842c
183fd3e0db5;1;18fcb2fe;dbf7555d54
183fd3e0db5;1;18fcb3fe;15629d06964
183fd3e0db5;1;18fcb4fe;a55e20fbfc
183fd3e0db5;1;18fcb5fe;18ce461613e
183fd3e0db5;1;18fcb6fe;10f50e24fde
183fd3e0db5;1;18fcb7fe;157ea0c86e0
183fd3e0db5;1;18fcb8fe;127ea8f32e8
183fd3e0db6;1;18fcb9fe;a8dbc8de2e
183fd3e0db6;1;18fcbafe;1a2e5dc0aca
183fd3e0db6;1;18fcbbfe;11509688fac
183fd3e0db6;1;18fcbcfe;a55fbd7742
183fd3e0db6;1;18fcbdfe;f630951afa
183fd3e0db6;1;18fcc1fe;9420bcc204
183fd3e0db6;1;18fcc2fe;1068ece4c3e
183fd3e0db6;1;18fcc3fe;ea20de7782
183fd3e0db6;1;18fcc4fe;48c7d72894
183fd3e0db6;1;18fcc5fe;11ba7dfd5a2
183fd3e0db6;1;18fcc8fe;fed62524b0
183fd3e0db7;1;18fcc9fe;1703e7c9aae
183fd3e0db7;1;18fccafe;cbcdf9843e
183fd3e0db7;1;18fccbfe;d6b68daeb6
183fd3e0db7;1;18fcccfe;90ba3270ac
183fd3e0db7;1;18fccffe;f6829830d8
183fd3e0db7;1;18fcd0fe;9936b261b0
183fd3e0db7;1;18fcd5fe;1172bcb431e
183fd3e0db7;1;18fcd6fe;dca79ef6c8
183fd3e0db7;1;18fcd7fe;e73359e7bc
183fd3e0db7;1;18fcd8fe;b575a20d70
183fd3e0db7;1;18fcd9fe;a40c617fd6
183fd3e0db8;1;18fcdafe;cc9eea8a76
183fd3e0db8;1;18fcdbfe;1c2fe6d7f4a
183fd3e0db8;1;18fcdcfe;999fe8ba12
183fd3e0db8;1;18fcddfe;131037011a6
183fd3e0db8;1;18fcdefe;c5b04b4ef4
183fd3e0db8;1;18fcdffe;1951dd8d416
183fd3e0db8;1;18fce0fe;c36dda7da8
183fd3e0db8;1;18fce1fe;74a25eb326
183fd3e0db8;1;18fce2fe;14c89c8695c
183fd3e0db8;1;18fce4fe;e0f15b066e
183fd3e0db8;1;18fce5fe;1338f9fa7f0
183fd3e0db9;1;18fce6fe;12ff33c33c0
183fd3e0db9;1;18fce7fe;d51d60b224
183fd3e0db9;1;18fce8fe;99501999d8
183fd3e0db9;1;18fce9fe;bfe81c1670
183fd3e0db9;1;18fcebfe;183c9422d2e
183fd3e0db9;1;18fcecfe;1450b107124
183fd3e0db9;1;18fcedfe;c930fceac0
183fd3e0db9;1;18fcf0fe;162aed24688
183fd3e0db9;1;18fcf1fe;5923f18c96
183fd3e0db9;1;18fcf2fe;9ceb5d3b08
183fd3e0dba;1;18fcf3fe;14ac42096f0
183fd3e0dba;1;18fcf4fe;104ec77e73e
183fd3e0dba;1;18fcf5fe;16ba19ca1fc
183fd3e0dba;1;18fcf6fe;1018878a92c
183fd3e0dba;1;18fcf7fe;5db3d3a57a
183fd3e0dba;1;18fcf8fe;c17644e3ce
183fd3e0dba;1;18fcf9fe;12e38f2c354
183fd3e0dba;1;18fcfffe;108833ead42
183fd3e0dba;1;18fd01fe;12618309c7a
183fd3e0dba;1;18fd04fe;143b3d944e2
183fd3e0dba;1;18fd05fe;19be8944d18
183fd3e0dbb;1;18fd06fe;1747bb3ba92
183fd3e0dbb;1;18fd07fe;ace0f96c96
183fd3e0dbb;1;18fd09fe;19583448d12
183fd3e0dbb;1;18fd12fe;175ee4432a0
183fd3e0dbb;1;18fd13fe;9aeec86db8
183fd3e0dbb;1;18fd14fe;17c8afb3b28
183fd3e0dbb;1;18fd15fe;10cd5dc8492
183fd3e0dbb;1;18fd1afe;14761b0e752
183fd3e0dbb;1;18fd1bfe;13ef5f5a74a
183fd3e0dbb;1;18fd1cfe;ea4c0e1eb0
183fd3e0dbc;1;18fd1dfe;b828687526
183fd3e0dbc;1;18fd1efe;854fb6f3d8
183fd3e0dbc;1;18fd1ffe;f65130c97a
183fd3e0dbc;1;18fd20fe;13dc8e510c2
183fd3e0dbc;1;18fd21fe;f76562653a
183fd3e0dbc;1;18fd22fe;aa9ee84eb6
183fd3e0dbc;1;18fd31fe;120b9b21de6
183fd3e0dbc;1;18fd33fe;17fd793d538
183fd3e0dbc;1;18fd34fe;6d90341850
183fd3e0dbd;1;18fd35fe;eec46fa0fa
183fd3e0dbd;1;18fd36fe;12f5525ca2a
183fd3e0dbd;1;18fd37fe;f890b40798
183fd3e0dbd;1;18fd38fe;efee230ec8
183fd3e0dbd;1;18fd39fe;bbbc1ba6be
183fd3e0dbd;1;18fd3afe;1178876512a
183fd3e0dbd;1;18fd3bfe;1503e869002
183fd3e0dbd;1;18fd3cfe;10b5277dc34
183fd3e0dbe;1;18fd3dfe;977b74fc94
183fd3e0dbe;1;18fd3ffe;fde89dac64
183fd3e0dbe;1;18fd40fe;8e99a51d46
183fd3e0dbe;1;18fd41fe;143f9106e82
183fd3e0dbe;1;18fd44fe;12e9663f8c6
183fd3e0dbe;1;18fd45fe;a5bf31ca54
183fd3e0dbe;1;18fd46fe;e196f3755a
183fd3e0dbe;1;18fd48fe;d9531218fe
183fd3e0dbe;1;18fd49fe;c30e21f200
183fd3e0dbe;1;18fd65fe;11a22ccc564
183fd3e0dbf;1;18fd66fe;10869519502
183fd3e0dbf;1;18fd67fe;13ac167d27e
183fd3e0dbf;1;18fd6bfe;131cb67be56
183fd3e0dbf;1;18fd6cfe;155123b3eec
183fd3e0dbf;1;18fd6dfe;a511865332
183fd3e0dbf;1;18fd6efe;15ea3a86fa2
183fd3e0dbf;1;18fd6ffe;12c102bc2c4
183fd3e0dbf;1;18fd70fe;14262a513aa
183fd3e0dbf;1;18fd71fe;ca7c6a9156
183fd3e0dbf;1;18fd72fe;16c3b1b951a
183fd3e0dbf;1;18fd73fe;735eb2172e
183fd3e0dbf;1;18fd74fe;1488df20afe
183fd3e0dc0;1;18fd75fe;9f06dae434
183fd3e0dc0;1;18fd76fe;146b3f173a4
183fd3e0dc0;1;18fd77fe;111f4fc4192
183fd3e0dc0;1;18fd78fe;1606eac82ce
183fd3e0dc0;1;18fd79fe;5ba342980e
183fd3e0dc0;1;18fd7afe;143736a0a30
183fd3e0dc0;1;18fd7bfe;f443f40716
183fd3e0dc0;1;18fd7cfe;f03253452a
183fd3e0dc0;1;18fd7efe;1218ae22004
183fd3e0dc0;1;18fd7ffe;958cf2dd36
183fd3e0dc1;1;18fd83fe;11a05196ba0
183fd3e0dc1;1;18fd84fe;d092bb070c
183fd3e0dc1;1;18fd85fe;aba78b9834
183fd3e0dc1;1;18fd86fe;14354f4a128
183fd3e0dc1;1;18fd87fe;e81ae8cf6e
183fd3e0dc1;1;18fd88fe;1191041babe
183fd3e0dc1;1;18fd89fe;fe99649ef8
183fd3e0dc1;1;18fd8bfe;e2925c258e
183fd3e0dc1;1;18fd8cfe;165851f79d2
183fd3e0dc1;1;18fd8dfe;16419ea7206
183fd3e0dc2;1;18fd8efe;1223bf38f3a
183fd3e0dc2;1;18fd8ffe;116a7d075d4
183fd3e0dc2;1;18fd91fe;d734d9d212
183fd3e0dc2;1;18fd94fe;10e0ec5f362
183fd3e0dc2;1;18fd95fe;685596c9fe
183fd3e0dc2;1;18fd96fe;1343136221e
183fd3e0dc2;1;18fd97fe;10d6e3ceffa
183fd3e0dc2;1;18fd98fe;993e5bbe2c
183fd3e0dc2;1;18fd99fe;92aba371b0
183fd3e0dc3;1;18fd9bfe;39f67e2b9c
183fd3e0dc3;1;18fd9cfe;119fbd16354
183fd3e0dc3;1;18fd9dfe;890185d5f2
183fd3e0dc3;1;18fd9efe;d6dfe70390
183fd3e0dc3;1;18fd9ffe;13fa424eec6
183fd3e0dc3;1;18fda0fe;f854034ff2
183fd3e0dc3;1;18fda1fe;11bf62f4ada
183fd3e0dc3;1;18fda4fe;1c8de54ca22
183fd3e0dc3;1;18fda5fe;db7cdde370
183fd3e0dc3;1;18fda8fe;102e1671a4a
183fd3e0dc3;1;18fda9fe;d8c752bc6e
183fd3e0dc4;1;18fdaafe;89d773c01a
183fd3e0dc4;1;18fdacfe;f15f0f3706
183fd3e0dc4;1;18fdaefe;9e8f05fb4e
183fd3e0dc4;1;18fdaffe;cbd64d4c72
183fd3e0dc4;1;18fdb0fe;18208b28e68
183fd3e0dc4;1;18fdb1fe;cd0d10b146
183fd3e0dc4;1;18fdb2fe;a269007eee
183fd3e0dc4;1;18fdb3fe;12d2b6db71a
183fd3e0dc4;1;18fdb4fe;11bd8b0ed1e
183fd3e0dc4;1;18fdb9fe;f0462a938e
183fd3e0dc4;1;18fdbafe;18e915ba92a
183fd3e0dc5;1;18fdbbfe;941d8eb9f4
183fd3e0dc5;1;18fdbcfe;5f15dae8fa
183fd3e0dc5;1;18fdbdfe;a53b0539a0
183fd3e0dc5;1;18fdbefe;845eec9e8c
183fd3e0dc5;1;18fdbffe;1794e52592c
183fd3e0dc5;1;18fdc0fe;17fa46d2930
183fd3e0dc5;1;18fdc1fe;17a8d6f85f8
183fd3e0dc5;1;18fdc2fe;14143214d56
183fd3e0dc5;1;18fdc3fe;3f0724d472
183fd3e0dc6;1;18fdc4fe;8eee419a18
183fd3e0dc6;1;18fdc5fe;df8bb62c30
183fd3e0dc6;1;18fdc6fe;17004044bd0
183fd3e0dc6;1;18fdc7fe;14a718f508c
183fd3e0dc6;1;18fdc8fe;11ab3f035aa
183fd3e0dc6;1;18fdcafe;76f0eda644
183fd3e0dc6;1;18fdcbfe;1313f1d859c
183fd3e0dc6;1;18fdcdfe;d8177ae8e2
183fd3e0dc6;1;18fdd0fe;e0fb134060
183fd3e0dc6;1;18fdd2fe;a96c7c325e
183fd3e0dc7;1;18fdd3fe;ccb3eee13e
183fd3e0dc7;1;18fdd4fe;b416dccbc4
183fd3e0dc7;1;18fdd5fe;142e1e0ea84
183fd3e0dc7;1;18fddcfe;1228b3e6326
183fd3e0dc7;1;18fde0fe;c9fa694938
183fd3e0dc7;1;18fde1fe;14c535424ec
183fd3e0dc7;1;18fde2fe;d3c14fb0aa
183fd3e0dc7;1;18fde3fe;1735610fe6e
183fd3e0dc8;1;18fde4fe;7dd9871aea
183fd3e0dc8;1;18fde5fe;dc0573f9ec
183fd3e0dc8;1;18fe07fe;d6f9c9c660
183fd3e0dc8;1;18fe40fe;681487f45a
183fd3e0dc8;1;18fe4afe;11942ec3b06
183fd3e0dc8;1;18fe4bfe;66d181da7c
183fd3e0dc8;1;18fe4cfe;c2561a7400
183fd3e0dc8;1;18fe4efe;16acbc9b8b0
183fd3e0dc8;1;18fe4ffe;175f2ed8b9a
183fd3e0dc8;1;18fe50fe;91c9a36724
183fd3e0dc8;1;18fe51fe;1377ef213ec
183fd3e0dc8;1;18fe52fe;ac7bf14d8a
183fd3e0dc9;1;18fe53fe;e286893f18
183fd3e0dc9;1;18fe54fe;18adf53258e
183fd3e0dc9;1;18fe55fe;16b7a702390
183fd3e0dc9;1;18fe56fe;18ff8d41d7a
183fd3e0dc9;1;18fe58fe;1735b0e5680
183fd3e0dc9;1;18fe59fe;d786de4064
183fd3e0dc9;1;18fe5bfe;8680ca7e78
183fd3e0dc9;1;18fe66fe;131eb0780f8
183fd3e0dc9;1;18fe67fe;7df8d95096
183fd3e0dca;1;18fe68fe;dcf961d34c
183fd3e0dca;1;18fe69fe;e00f3afaf2
183fd3e0dca;1;18fe6afe;9bb312d67e
183fd3e0dca;1;18fe6bfe;c2a646e320
183fd3e0dca;1;18fe6dfe;a627883272
183fd3e0dca;1;18fe70fe;d28f4d671a
183fd3e0dca;1;18fe8dfe;100af26e9fc
183fd3e0dca;1;18fe8ffe;170da45bf1e
183fd3e0dca;1;18fe90fe;90774f30b4
183fd3e0dca;1;18fe94fe;159faf5f22c
183fd3e0dca;1;18fe96fe;128b0fed01a
183fd3e0dca;1;18fe97fe;4cabb2c624
183fd3e0dcb;1;18fe98fe;f7740c1b56
183fd3e0dcb;1;18fe99fe;1264f94572c
183fd3e0dcb;1;18fe9afe;1845c78dbc0
183fd3e0dcb;1;18fe9cfe;16dc962ace0
183fd3e0dcb;1;18fe9dfe;b4ecbda206
183fd3e0dcb;1;18fe9efe;f995fda6de
183fd3e0dcb;1;18fea0fe;11be6adaebc
183fd3e0dcb;1;18fea4fe;e23b763608
183fd3e0dcb;1;18fea6fe;11dc908a5e4
183fd3e0dcc;1;18feadfe;19720333d72
183fd3e0dcc;1;18feaefe;18c54273bfa
183fd3e0dcc;1;18febdfe;100c2cd0774
183fd3e0dcc;1;18febffe;79b36ecd54
183fd3e0dcc;1;18fec0fe;ed241c398c
183fd3e0dcc;1;18fec1fe;f40b5e827c
183fd3e0dcc;1;18fed5fe;12ae36021f4
183fd3e0dcc;1;18fed6fe;b79287ea36
183fd3e0dcc;1;18fed9fe;16d690a2616
183fd3e0dcc;1;18fedafe;d5e060c6ca
183fd3e0dcc;1;18fedbfe;f0a04b3b5a
183fd3e0dcd;1;18fedcfe;194a9a2a7dc
183fd3e0dcd;1;18feddfe;58483c6c00
183fd3e0dcd;1;18fedefe;12ba3c8b450
183fd3e0dcd;1;18fedffe;174340a6452
183fd3e0dcd;1;18fee0fe;1c08aea3588
183fd3e0dcd;1;18fee1fe;a16b301bb4
183fd3e0dcd;1;18fee2fe;1a39aff6998
183fd3e0dcd;1;18fee3fe;ee90583ede
183fd3e0dcd;1;18fee4fe;11530e9ed7e
183fd3e0dce;1;18fee5fe;14fb015e77c
183fd3e0dce;1;18fee6fe;1092d5fb05c
183fd3e0dce;1;18fee7fe;7d8e148086
183fd3e0dce;1;18fee8fe;165179fcc5a
183fd3e0dce;1;18fee9fe;a8ea98d1a0
183fd3e0dce;1;18feeafe;ae06778d2a
183fd3e0dce;1;18feebfe;139319a187a
183fd3e0dce;1;18feecfe;9433a602d8
183fd3e0dce;1;18feedfe;85d2964f02
183fd3e0dcf;1;18feeefe;89cee34d72
183fd3e0dcf;1;18feeffe;11dae9911bc
183fd3e0dcf;1;18fef0fe;19f55416dda
183fd3e0dcf;1;18fef1fe;77ecb79614
183fd3e0dcf;1;18fef2fe;ba07961a1c
183fd3e0dcf;1;18fef3fe;c0dceedfba
183fd3e0dcf;1;18fef4fe;114b329c854
183fd3e0dcf;1;18fef5fe;b4ee428fcc
183fd3e0dcf;1;18fef6fe;138ffe2b532
183fd3e0dd0;1;18fef7fe;dd47f317e0
183fd3e0dd0;1;18fef8fe;e51e3f3b72
183fd3e0dd0;1;18fef9fe;1456797b066
183fd3e0dd0;1;18fefafe;15c1aa45e70
183fd3e0dd0;1;18fefbfe;16b3f195ac8
183fd3e0dd0;1;18fefcfe;92a754b4e0
183fd3e0dd0;1;18fefdfe;181c22938c4
183fd3e0dd0;1;18fefefe;e48657243a
183fd3e0dd1;1;18fefffe;d3eefc3ef4
183fd3e0dd1;1;1c71fefe;f524361a68
183fd3e0dd1;1;1cdcfefe;beb2086f2e
183fd3e0dd1;1;1cddfefe;83e7334966
183fd3e0dd1;1;1cdefefe;119b3c3d566
183fd3e0dd1;1;1cfb98fe;15104b71c8c
183fd3e0dd1;1;1cfbd3fe;8fac3ce310
183fd3e0dd2;1;1cfbd4fe;f01a816e0c
183fd3e0dd2;1;1cfbd7fe;1b44b176414
183fd3e0dd2;1;1cfbe0fe;16c633ba830
183fd3e0dd2;1;1cfbe1fe;dca1402e0c
183fd3e0dd2;1;1cfbe2fe;1161c04d3ca
183fd3e0dd2;1;1cfbe3fe;edfeae14c4
183fd3e0dd2;1;1cfbe7fe;136e96e0d68
183fd3e0dd2;1;1cfbe8fe;1808ba16230
183fd3e0dd2;1;1cfbeafe;da451001e4
183fd3e0dd2;1;1cfc0cfe;12abd9e4214
183fd3e0dd2;1;1cfc0dfe;1107ffc3f7a
183fd3e0dd3;1;1cfc22fe;119e74eae50
183fd3e0dd3;1;1cfc2ffe;e2c24b660a
183fd3e0dd3;1;1cfc30fe;b3d4fea6a6
183fd3e0dd3;1;1cfc52fe;13d71f77b62
183fd3e0dd3;1;1cfc5efe;fe8a1d2bce
183fd3e0dd3;1;1cfca0fe;77ccebb882
183fd3e0dd3;1;1cfca1fe;179b4a2aa54
183fd3e0dd3;1;1cfca2fe;112d6baba48
183fd3e0dd3;1;1cfca3fe;153a3a46e2e
183fd3e0dd3;1;1cfca4fe;d21f9f9be0
183fd3e0dd3;1;1cfca5fe;19ffe22ea88
183fd3e0dd3;1;1cfca6fe;cd7da4cff0
183fd3e0dd4;1;1cfca7fe;bb027d854a
183fd3e0dd4;1;1cfca8fe;17472d204ce
183fd3e0dd4;1;1cfca9fe;f397e78e80
183fd3e0dd4;1;1cfcaafe;1aa869f23ca
183fd3e0dd4;1;1cfcabfe;1123d2694b0
183fd3e0dd4;1;1cfcacfe;1bfefdce844
183fd3e0dd4;1;1cfcadfe;17886cb757a
183fd3e0dd4;1;1cfcaefe;1d2279a208e
183fd3e0dd4;1;1cfcaffe;8976751d44
183fd3e0dd4;1;1cfcb0fe;112b8fa5ffe
183fd3e0dd4;1;1cfcfafe;93fc3756ce
183fd3e0dd5;1;1cfcfcfe;10de92bfba8
183fd3e0dd5;1;1cfcfefe;15ea58deef2
183fd3e0dd5;1;1cfd08fe;848e794e74
183fd3e0dd5;1;1cfd18fe;ff17d1473c
183fd3e0dd5;1;1cfd19fe;10452240fde
183fd3e0dd5;1;1cfd69fe;b6a0ab1822
183fd3e0dd5;1;1cfd8afe;db2efeb7ec
183fd3e0dd6;1;1cfda7fe;1236049d03e
183fd3e0dd6;1;1cfdc9fe;eed6d43bfa
183fd3e0dd6;1;1cfdd1fe;158aaa21352
183fd3e0dd6;1;1cfddffe;11c36807858
183fd3e0dd6;1;1cfe4dfe;164250462b2
183fd3e0dd6;1;1cfe77fe;1669c860f9c
183fd3e0dd6;1;1cfe78fe;cc000c48d8
183fd3e0dd6;1;1cfe79fe;131d4a6a4ce
183fd3e0dd6;1;1cfe7afe;14b95341c34
183fd3e0dd7;1;1cfe7bfe;fd90d53630
183fd3e0dd7;1;1cfe7cfe;fe2c56d8d6
183fd3e0dd7;1;1cfe7dfe;b5aa6db17a
183fd3e0dd7;1;1cfe7efe;1212614d48a
183fd3e0dd7;1;1cfe7ffe;b8c24a25d2
183fd3e0dd7;1;1cfe80fe;bf476c46ae
183fd3e0dd7;1;1cfe81fe;12af31b59f0
183fd3e0dd7;1;1cfe82fe;14397976e88
183fd3e0dd7;1;1cfe83fe;8707bed09a
183fd3e0dd8;1;1cfe84fe;f010f00c8a
183fd3e0dd8;1;1cfe85fe;e6dcceb99e
183fd3e0dd8;1;1cfe86fe;1349d3a964c
183fd3e0dd8;1;1cfe87fe;89941da594
183fd3e0dd8;1;1cfe88fe;6029a4b1a4
183fd3e0dd8;1;1cfe89fe;c99af72de4
183fd3e0dd8;1;1cfe8afe;117468d005e
183fd3e0dd8;1;1cfe8bfe;135383f3d20
183fd3e0dd8;1;1cfe8cfe;58b0a45e56
183fd3e0dd8;1;1cfe8efe;de5d3a838c
183fd3e0dd8;1;1cfe91fe;ebda3dce30
183fd3e0dd9;1;1cfe92fe;16c50c2be0c
183fd3e0dd9;1;1cfe93fe;1615507df6e
183fd3e0dd9;1;1cfe95fe;d59bfe7c56
183fd3e0dd9;1;1cfe9bfe;185cf880aa4
183fd3e0dd9;1;1cfe9ffe;139a792a210
183fd3e0dd9;1;1cfea1fe;39171e2332
183fd3e0dd9;1;1cfea2fe;13b5e020534
183fd3e0dd9;1;1cfea3fe;de6b1e0850
183fd3e0dda;1;1cfea5fe;c53d9bb83e
183fd3e0dda;1;1cfea7fe;ca9bd1fc6c
183fd3e0dda;1;1cfea8fe;f7a813485a
183fd3e0dda;1;1cfea9fe;112c4b0032e
183fd3e0dda;1;1cfeaafe;18d5bcda498
183fd3e0dda;1;1cfeabfe;55e65a1fac
183fd3e0dda;1;1cfeacfe;193a24aae4e
183fd3e0dda;1;1cfeaffe;13730f05572
183fd3e0dda;1;1cfeb0fe;155ef56f6f6
183fd3e0dda;1;1cfeb1fe;16c00e1f4b0
183fd3e0dda;1;1cfeb2fe;1620db8c3dc
183fd3e0ddb;1;1cfeb3fe;d10d3c9006
183fd3e0ddb;1;1cfeb4fe;9fef2dfec0
183fd3e0ddb;1;1cfeb5fe;12f1a7b79c4
183fd3e0ddb;1;1cfeb6fe;12f03016428
183fd3e0ddb;1;1cfeb7fe;3a5287ce10
183fd3e0ddb;1;1cfeb8fe;8e252e8a76
183fd3e0ddb;1;1cfeb9fe;d5d5c9014a
183fd3e0ddb;1;1cfebafe;1721de7b57c
183fd3e0ddb;1;1cfebbfe;15d2c730ec4
183fd3e0ddb;1;1cfebcfe;afcac67308
183fd3e0ddb;1;1cfebefe;c120d34f9c
183fd3e0ddc;1;1cfec2fe;11767bd4460
183fd3e0ddc;1;1cfec3fe;e161885da8
183fd3e0ddc;1;1cfec5fe;e55996241c
183fd3e0ddc;1;1cfec7fe;185b95c9f66
183fd3e0ddc;1;18f000fe;f3cf39de70
183fd3e0ddc;1;14fd00fe;63beebba08
183fd3e0ddc;1;cfe00fe;fcd1653a6e
183fd3e0ddc;1;c26fefe;11fddada98a
183fd3e0ddc;1;c27fefe;6024c824c2
183fd3e0ddc;1;185bfefe;1059be539e4
183fd3e0ddc;1;185cfefe;163863b09f8
183fd3e0ddd;1;185dfefe;ee045bf4ec
183fd3e0ddd;1;185efefe;18bd101dff2
183fd3e0ddd;1;185ffefe;b3d7d87610
183fd3e0ddd;1;1860fefe;e584eaa3be
183fd3e0ddd;1;1861fefe;f5b1e47192
183fd3e0ddd;1;1862fefe;16f6c995e82
183fd3e0ddd;1;1863fefe;131c31bf52a
183fd3e0ddd;1;1864fefe;b7f85c01e2
183fd3e0ddd;1;1865fefe;15f13dadeca
183fd3e0dde;1;1866fefe;12b8dce65fa
183fd3e0dde;1;1867fefe;14381d8271e
183fd3e0dde;1;1868fefe;1227bdf6bda
183fd3e0dde;1;1869fefe;ee8604e324
183fd3e0dde;1;186afefe;1205f0ccb9c
183fd3e0dde;1;cf133fe;19208fdbb40
183fd3e0dde;1;cf134fe;75744503ae
183fd3e0dde;1;cf135fe;199eee09684
183fd3e0dde;1;cf136fe;157217f4e1c
183fd3e0ddf;1;cf137fe;dd744a0018
183fd3e0ddf;1;cf138fe;715567a782
183fd3e0ddf;1;cf139fe;189f90ce5da
183fd3e0ddf;1;cf13afe;16d582584bc
183fd3e0ddf;1;cf13bfe;151c588b3f0
183fd3e0ddf;1;cf13cfe;e2c78c2b06
183fd3e0de0;1;cf13dfe;f72bd9a718
183fd3e0de0;1;cf140fe;930df2f07e
183fd3e0de0;1;cf141fe;e78bb3b1ba
183fd3e0de0;1;cf142fe;156c889cbb0
183fd3e0de0;1;cf143fe;bf25160fbc
183fd3e0de0;1;cf144fe;1394a7784fa
183fd3e0de0;1;cf145fe;f9ee897b08
183fd3e0de0;1;cf146fe;b91233357c
183fd3e0de0;1;cf147fe;f36eb1ef62
183fd3e0de0;1;cf148fe;144bc28d77e
183fd3e0de0;1;cf149fe;86ec2e1a6e
183fd3e0de1;1;cf14afe;cd540ee70e
183fd3e0de1;1;cf14bfe;d4fa5fb932
183fd3e0de1;1;cf14cfe;aa02e873de
183fd3e0de1;1;cf14dfe;1797ec8040c
183fd3e0de1;1;cf14efe;698274012c
183fd3e0de1;1;cf14ffe;136bde3c1cc
183fd3e0de1;1;cf150fe;a5b97f0c8e
183fd3e0de1;1;cf151fe;fb39b043e4
183fd3e0de1;1;cf152fe;cade14cba4
183fd3e0de1;1;cf153fe;153cec2f4fa
183fd3e0de2;1;cf154fe;12e29b20eec
183fd3e0de2;1;cf155fe;97e7692f9e
183fd3e0de2;1;cf156fe;13627855fe8
183fd3e0de2;1;cf157fe;11ad93775f8
183fd3e0de2;1;cf158fe;9e7234f8ca
183fd3e0de2;1;cf159fe;1a185d026fe
183fd3e0de2;1;cf15afe;dd81edd212
183fd3e0de2;1;cf15bfe;10a7d1f5c0e
183fd3e0de2;1;cf15cfe;d3b4318dd2
183fd3e0de2;1;cf15dfe;d6905d3fe8
183fd3e0de2;1;cf15efe;1072351e038
183fd3e0de3;1;cf15ffe;f6ae4db764
183fd3e0de3;1;cf160fe;f97924fcdc
183fd3e0de3;1;cf161fe;f1d346193a
183fd3e0de3;1;cf162fe;c621573b26
183fd3e0de3;1;cf163fe;f8b3ee6350
183fd3e0de3;1;cf164fe;7449c92278
183fd3e0de3;1;cf165fe;1779e532bb8
183fd3e0de3;1;cf166fe;1381f4ccbc6
183fd3e0de3;1;cf167fe;1bbb17919a8
183fd3e0de3;1;cf168fe;136bec38cf2
183fd3e0de4;1;cf169fe;13c501d63ce
183fd3e0de4;1;cf16afe;16875b36d44
183fd3e0de4;1;cf16bfe;ef9ea542dc
183fd3e0de4;1;cf16cfe;151afff5ee8
183fd3e0de4;1;cf16dfe;8645a2ada0
183fd3e0de4;1;cf16efe;166f6ba808c
183fd3e0de4;1;cf16ffe;a53bdd63d8
183fd3e0de4;1;cf170fe;586f131a28
183fd3e0de5;1;cf171fe;bb6c37e68a
183fd3e0de5;1;cf172fe;11b8568b686
183fd3e0de5;1;cf173fe;e8e29fa086
183fd3e0de5;1;cf174fe;1636f7a0dd6
183fd3e0de5;1;cf175fe;13db73b1b10
183fd3e0de5;1;cf176fe;170557516fa
183fd3e0de5;1;cf177fe;dfd97a39dc
183fd3e0de5;1;cf178fe;ca5ca599a0
183fd3e0de5;1;cf179fe;17817c1068c
183fd3e0de6;1;cf17afe;be38d4871c
183fd3e0de6;1;cf17bfe;118bfc929f4
183fd3e0de6;1;cf17cfe;1245ed1f170
183fd3e0de6;1;cf17dfe;16b1fa42104
183fd3e0de6;1;cf17efe;6365512466
183fd3e0de6;1;cf17ffe;1b253d3c850
183fd3e0de6;1;cf180fe;e9659f7ab8
183fd3e0de6;1;cf181fe;e1fbe47968
183fd3e0de6;1;18f182fe;10a32c3879c
183fd3e0de6;1;18f183fe;1021ed92e94
183fd3e0de6;1;18f184fe;1042a2c6d3c
183fd3e0de7;1;18f185fe;f5cb330632
183fd3e0de7;1;cf186fe;648771cdee
183fd3e0de7;1;18f187fe;1597fb958f6
183fd3e0de7;1;18f188fe;90d18c0d74
183fd3e0de7;1;18f189fe;113f42e55a6
183fd3e0de7;1;18f18afe;120b5793f24
183fd3e0de7;1;cfb6cfe;153be5237a2
183fd3e0de7;1;cfb6dfe;f7780c225c
183fd3e0de7;1;cfb6efe;d85eb6ecac
183fd3e0de7;1;18fb6ffe;142616eb04a
183fd3e0de7;1;18fb70fe;14444abf57c
183fd3e0de8;1;18fb71fe;11d6b07b49a
183fd3e0de8;1;18fb72fe;13d2cb391da
183fd3e0de8;1;cfb73fe;159e02528cc
183fd3e0de8;1;cfb74fe;147482d6fd0
183fd3e0de8;1;cfb75fe;deb1934b8a
183fd3e0de8;1;18fb76fe;6d519ebc42
183fd3e0de8;1;18fb77fe;68a219f166
183fd3e0de8;1;18fb78fe;e25b180164
183fd3e0de8;1;18fb79fe;e86f2c6cf4
183fd3e0de8;1;18fb7afe;1498d507d88
183fd3e0de8;1;18fb7bfe;17f84dfe25a
183fd3e0de8;1;18fb7dfe;8ecf49ceb2
183fd3e0de9;1;18fb7efe;116330f9478
183fd3e0de9;1;18fb7ffe;12f6623b3fc
183fd3e0de9;1;18fb80fe;1212136529e
183fd3e0de9;1;18fb81fe;11aa909d3a8
183fd3e0de9;1;18fb85fe;12592437d14
183fd3e0de9;1;18fb88fe;c2c620df1a
183fd3e0de9;1;18fb89fe;59429386a0
183fd3e0de9;1;cfb8afe;176d109efdc
183fd3e0de9;1;18fb8bfe;1086efed888
